location,size,total_sqft,bath,price
Haralur Road,2,1056.0,2.0,61.0
Haralur Road,3,1810.0,3.0,100.0
Haralur Road,2,1194.0,2.0,46.0
Haralur Road,2,1225.0,2.0,67.38
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,2,1027.0,2.0,44.0
Haralur Road,3,1920.0,3.0,115.0
Haralur Road,3,1875.0,3.0,110.0
Haralur Road,2,1194.0,2.0,47.0
Haralur Road,2,1140.0,2.0,43.0
Haralur Road,2,1027.0,2.0,44.0
Haralur Road,2,1194.0,2.0,46.0
Haralur Road,3,2017.0,3.0,125.0
Haralur Road,2,1140.0,2.0,43.0
Haralur Road,3,1875.0,3.0,110.0
Haralur Road,2,1092.0,2.0,44.0
Haralur Road,3,2475.0,4.0,130.0
Haralur Road,2,1300.0,2.0,73.0
Haralur Road,2,1194.0,2.0,47.0
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,3,1850.0,3.0,110.0
Haralur Road,2,1225.0,2.0,67.38
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,4,3400.0,5.0,240.0
Haralur Road,2,1464.0,2.0,56.0
Haralur Road,2,1230.0,2.0,78.0
Haralur Road,2,1000.0,2.0,44.0
Haralur Road,2,1300.0,2.0,79.0
Haralur Road,3,1444.0,2.0,80.0
Haralur Road,2,1088.0,2.0,68.0
Haralur Road,2,1027.0,2.0,44.0
Haralur Road,2,1225.0,2.0,70.0
Haralur Road,2,1194.0,2.0,46.0
Haralur Road,3,1830.0,3.0,101.0
Haralur Road,3,1810.0,3.0,126.0
Haralur Road,2,1464.0,2.0,56.0
Haralur Road,3,1520.0,2.0,96.0
Haralur Road,2,1300.0,2.0,75.0
Haralur Road,3,2017.0,2.0,125.0
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,2,1027.0,2.0,44.0
Haralur Road,4,2805.0,5.0,160.0
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,2,1027.0,2.0,44.0
Haralur Road,3,2017.0,3.0,105.0
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,3,1520.0,2.0,90.0
Haralur Road,2,1300.0,2.0,60.0
Haralur Road,3,1985.0,3.0,130.0
Haralur Road,3,1255.0,2.0,90.0
Haralur Road,2,1056.0,2.0,60.0
Haralur Road,2,1140.0,2.0,42.0
Haralur Road,2,1245.0,2.0,62.0
Haralur Road,2,1140.0,2.0,58.0
Haralur Road,2,1140.0,2.0,42.0
Haralur Road,2,1027.0,2.0,43.0
Haralur Road,2,1194.0,2.0,47.0
Haralur Road,2,1194.0,2.0,47.0
Haralur Road,3,1560.0,3.0,90.0
Haralur Road,3,1520.0,2.0,85.0
Haralur Road,2,1243.0,2.0,45.0
Haralur Road,2,1027.0,2.0,44.0
Haralur Road,2,1194.0,2.0,46.0
Haralur Road,3,1650.0,3.0,100.0
Haralur Road,3,1580.0,3.0,73.0
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,2,1194.0,2.0,47.0
Haralur Road,3,1520.0,2.0,96.0
Haralur Road,3,1510.0,3.0,83.05
Haralur Road,2,1056.0,2.0,65.0
Haralur Road,3,1810.0,3.0,100.0
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,1,575.0,1.0,38.0
Haralur Road,2,1194.0,2.0,46.0
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,2,1194.0,2.0,46.0
Haralur Road,2,1140.0,2.0,43.0
Haralur Road,3,1850.0,3.0,120.0
Haralur Road,2,1194.0,2.0,47.0
Haralur Road,2,1194.0,2.0,47.0
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,3,1710.0,3.0,85.0
Haralur Road,3,1730.0,3.0,95.0
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,3,1817.0,3.0,110.0
Haralur Road,2,1225.0,2.0,77.0
Haralur Road,2,1285.0,2.0,78.0
Haralur Road,2,1225.0,2.0,67.48
Haralur Road,2,1225.0,2.0,69.84
Haralur Road,2,1200.0,2.0,46.0
Haralur Road,2,1315.0,2.0,85.0
Haralur Road,3,1976.0,3.0,92.0
Haralur Road,2,1300.0,2.0,75.0
Haralur Road,2,1309.0,2.0,82.0
Haralur Road,2,1027.0,1.0,44.0
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,2,1140.0,2.0,43.0
Haralur Road,2,1300.0,2.0,75.0
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,3,1890.0,3.0,84.0
Haralur Road,2,1230.0,2.0,67.65
Haralur Road,2,1194.0,2.0,46.0
Haralur Road,2,1092.0,2.0,44.0
Haralur Road,3,1255.0,3.0,90.0
Haralur Road,3,1735.0,3.0,97.0
Haralur Road,3,1810.0,3.0,97.83
Haralur Road,2,1200.0,2.0,46.0
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,3,1810.0,3.0,112.0
Harlur,2,1508.0,2.0,77.0
Harlur,3,1752.12,3.0,135.0
Harlur,3,1709.0,3.0,150.0
Harlur,2,1174.0,2.0,69.0
Harlur,2,1033.0,2.0,49.0
Harlur,2,1197.0,2.0,84.0
Harlur,3,1757.0,3.0,132.0
Harlur,2,1174.0,2.0,76.0
Harlur,3,1754.0,3.0,125.0
Harlur,2,1290.0,2.0,85.0
Harlur,3,1752.12,3.0,116.0
Harlur,3,1754.0,3.0,135.0
Harlur,3,1754.0,3.0,124.0
Harlur,2,1152.0,2.0,69.0
Harlur,2,1290.0,2.0,87.0
Harlur,3,1749.0,3.0,115.0
Harlur,4,3385.0,4.0,260.0
Harlur,3,1758.0,3.0,133.0
Harlur,2,1197.0,2.0,79.0
Harlur,2,1174.0,2.0,78.0
Harlur,2,1200.0,2.0,52.0
Harlur,2,1197.0,2.0,79.0
Harlur,3,1749.0,3.0,112.0
Harlur,2,1174.0,2.0,75.0
Harlur,3,1750.0,3.0,136.0
Harlur,3,1620.0,3.0,110.0
Harlur,3,1762.0,3.0,133.0
Harlur,3,1756.0,3.0,131.0
Harlur,3,1755.0,3.0,130.0
Harlur,3,1864.0,3.0,140.0
Harlur,2,1331.0,2.0,88.0
Harlur,3,1752.12,3.0,133.0
Harlur,2,1133.0,2.0,55.0
Harlur,3,1756.0,3.0,128.0
Harlur,3,1749.0,3.0,120.0
Harlur,2,1197.0,2.0,82.0
Harlur,2,1303.0,2.0,90.0
Harlur,3,1754.0,3.0,132.0
Harlur,2,1174.0,2.0,75.0
Harlur,3,1756.0,3.0,134.0
Harlur,2,1197.0,2.0,78.0
Harlur,2,1290.0,2.0,89.9
Harlur,2,1386.0,2.0,85.0
Harlur,2,1174.0,2.0,74.0
Harlur,2,1174.0,2.0,78.0
Harlur,3,1755.0,3.0,115.0
Harlur,4,2569.0,4.0,175.0
Harlur,2,1197.0,2.0,77.0
Harlur,3,1752.12,3.0,125.0
Harlur,4,2569.0,5.0,180.0
Harlur,2,1225.0,2.0,56.0
Harlur,2,1197.0,2.0,76.0
Harlur,2,1197.0,2.0,75.0
Harlur,3,1755.0,3.0,117.0
Harlur,2,1197.0,2.0,79.9
Harlur,2,936.0,2.0,45.0
Harlur,4,2990.0,4.0,225.0
Harlur,2,1370.0,2.0,88.0
Harlur,2,1335.0,2.0,72.76
Hebbal,3,1760.0,2.0,123.0
Hebbal,4,5611.5,4.0,477.0
Hebbal,2,1349.0,2.0,98.2
Hebbal,4,2483.0,5.0,212.0
Hebbal,3,1760.0,2.0,130.0
Hebbal,3,1920.0,3.0,134.0
Hebbal,2,1337.0,2.0,82.0
Hebbal,2,1349.0,2.0,98.0
Hebbal,3,1790.0,3.0,127.0
Hebbal,2,687.325,2.0,42.72
Hebbal,4,2790.0,5.0,198.0
Hebbal,3,1985.0,4.0,189.0
Hebbal,4,2483.0,5.0,215.0
Hebbal,2,1080.0,2.0,54.0
Hebbal,2,812.0,2.0,55.0
Hebbal,4,2790.0,4.0,198.0
Hebbal,2,1075.0,2.0,52.0
Hebbal,4,3067.0,4.0,230.0
Hebbal,3,2526.0,2.0,250.0
Hebbal,4,3067.0,4.0,230.0
Hebbal,2,823.0,2.0,50.63
Hebbal,2,1420.0,2.0,123.0
Hebbal,2,1420.0,2.0,99.39
Hebbal,4,4235.0,4.0,365.0
Hebbal,3,1700.0,3.0,124.0
Hebbal,4,3960.0,5.0,386.0
Hebbal,2,1420.0,2.0,99.39
Hebbal,2,1440.0,2.0,115.0
Hebbal,2,1100.0,2.0,54.0
Hebbal,3,2400.0,4.0,180.0
Hebbal,2,1420.0,2.0,107.0
Hebbal,2,1320.0,2.0,92.0
Hebbal,2,919.0,2.0,49.0
Hebbal,3,1645.0,3.0,135.0
Hebbal,3,2080.0,3.0,175.0
Hebbal,4,2483.0,5.0,230.0
Hebbal,3,2600.0,3.0,195.0
Hebbal,3,1645.0,3.0,117.0
Hebbal,2,1251.0,2.0,88.73
Hebbal,3,1645.0,3.0,121.0
Hebbal,3,1760.0,3.0,123.0
Hebbal,4,2790.0,4.0,198.0
Hebbal,4,3960.0,5.0,386.0
Hebbal,3,1645.0,3.0,120.0
Hebbal,3,1255.0,2.0,90.0
Hebbal,3,1645.0,3.0,117.0
Hebbal,3,1636.0,3.0,119.0
Hebbal,3,1255.0,2.0,95.0
Hebbal,4,2790.0,4.0,198.0
Hebbal,3,1255.0,2.0,95.0
Hebbal,2,1088.0,2.0,61.45
Hebbal,2,1349.0,2.0,97.8
Hebbal,2,1344.0,2.0,108.0
Hebbal,3,1255.0,2.0,90.0
Hebbal,2,1138.0,2.0,110.0
Hebbal,4,2790.0,5.0,204.0
Hebbal,2,1088.0,2.0,62.0
Hebbal,3,1987.0,4.0,165.0
Hebbal,4,2790.0,5.0,198.0
Hebbal,2,1299.0,2.0,100.0
Hebbal,2,1200.0,2.0,60.0
Hebbal,3,1645.0,3.0,117.0
Hebbal,2,1390.0,2.0,95.0
Hebbal,2,1333.0,2.0,100.0
Hebbal,3,2650.0,4.0,199.0
Hebbal,3,1800.0,3.0,140.0
Hebbal,4,2470.0,4.0,203.0
Hebbal,3,1255.0,2.0,95.0
Hebbal,2,1333.0,2.0,104.0
Hebbal,3,1645.0,3.0,117.0
Hebbal,3,2600.0,3.0,199.0
Hebbal,2,1345.0,2.0,97.0
Hebbal,2,985.0,2.0,62.0
Hebbal,2,1320.0,2.0,91.0
Hebbal,3,2388.0,3.0,195.0
Hebbal,2,1040.0,2.0,55.0
Hebbal,3,2600.0,3.0,195.0
Hebbal,2,1075.0,2.0,52.0
Hebbal,4,2630.0,5.0,188.0
Hebbal,4,2790.0,5.0,198.0
Hebbal,3,1645.0,3.0,113.0
Hebbal,2,1420.0,2.0,99.39
Hebbal,2,1162.0,2.0,69.0
Hebbal,2,1100.0,2.0,60.0
Hebbal,4,4235.0,5.0,364.0
Hebbal,2,1299.0,2.0,97.0
Hebbal,4,2470.0,5.0,192.0
Hebbal,3,1645.0,3.0,117.0
Hebbal,3,1920.0,3.0,134.0
Hebbal,3,1920.0,3.0,150.0
Hebbal,4,2375.0,4.0,189.0
Hebbal,2,1420.0,2.0,99.26
Hebbal,2,1252.0,2.0,92.0
Hebbal,4,2790.0,4.0,198.0
Hebbal,2,1162.0,2.0,59.0
Hebbal,2,1294.0,2.0,115.0
Hebbal,2,1150.0,2.0,57.0
Hebbal,3,1740.0,2.0,137.0
Hebbal,3,1662.0,3.0,155.0
Hebbal,3,2250.0,3.0,219.0
Hebbal,2,1349.0,2.0,98.0
Hebbal,2,1349.0,2.0,96.8
Hebbal Kempapura,3,1700.0,3.0,155.0
Hebbal Kempapura,3,1800.0,3.0,175.0
Hebbal Kempapura,3,2900.0,4.0,300.0
Hebbal Kempapura,3,3522.0,3.0,380.0
Hebbal Kempapura,5,2280.0,5.0,200.0
Hebbal Kempapura,2,1200.0,2.0,125.0
Hebbal Kempapura,3,2900.0,4.0,240.0
Hebbal Kempapura,2,1300.0,2.0,102.0
Hebbal Kempapura,3,1466.0,2.0,140.0
Hebbal Kempapura,3,1725.0,2.0,165.0
Hebbal Kempapura,3,1200.0,3.0,125.0
Hebbal Kempapura,3,3408.0,3.0,260.0
Hebbal Kempapura,2,1485.0,3.0,132.0
Hebbal Kempapura,2,1400.0,2.0,108.0
Hebbal Kempapura,3,1800.0,3.0,150.0
Hebbal Kempapura,5,2400.0,5.0,200.0
Hebbal Kempapura,5,2800.0,5.0,220.0
Hebbal Kempapura,3,1785.0,3.0,165.0
Hebbal Kempapura,4,3729.0,4.0,384.0
Hebbal Kempapura,3,1600.0,3.0,170.0
Hebbal Kempapura,3,1730.0,3.0,175.0
Hegde Nagar,3,1569.0,3.0,101.0
Hegde Nagar,6,3000.0,7.0,210.0
Hegde Nagar,3,2026.0,3.0,132.0
Hegde Nagar,3,1801.0,3.0,115.0
Hegde Nagar,2,1050.0,1.0,56.0
Hegde Nagar,2,1341.0,2.0,97.0
Hegde Nagar,3,2112.95,4.0,145.0
Hegde Nagar,4,1200.0,4.0,83.0
Hegde Nagar,3,1703.0,3.0,113.0
Hegde Nagar,3,1570.0,3.0,105.0
Hegde Nagar,3,1801.0,3.0,140.0
Hegde Nagar,3,1584.01,3.0,103.0
Hegde Nagar,3,1965.0,4.0,125.0
Hegde Nagar,2,1200.0,2.0,75.0
Hegde Nagar,3,1847.0,3.0,135.0
Hegde Nagar,3,1965.0,4.0,132.0
Hegde Nagar,3,1703.0,3.0,125.0
Hegde Nagar,3,1847.0,3.0,125.0
Hegde Nagar,3,2144.6,4.0,145.0
Hegde Nagar,3,1718.0,3.0,119.0
Hegde Nagar,3,1847.0,3.0,123.0
Hegde Nagar,2,1340.0,2.0,72.0
Hegde Nagar,3,2087.01,3.0,115.0
Hegde Nagar,3,1703.0,3.0,130.0
Hegde Nagar,3,2087.01,4.0,135.0
Hegde Nagar,3,1718.0,3.0,130.0
Hegde Nagar,3,1884.0,4.0,118.0
Hegde Nagar,3,1930.0,4.0,122.0
Hegde Nagar,3,1584.01,3.0,104.0
Hegde Nagar,3,1168.0,2.0,68.0
Hegde Nagar,3,2162.03,4.0,129.0
Hegde Nagar,3,2087.01,4.0,160.0
Hegde Nagar,2,1000.0,2.0,66.0
Hegde Nagar,3,1348.0,2.0,80.5
Hennur,2,1075.0,2.0,52.0
Hennur,2,1255.0,2.0,52.32
Hennur,2,1225.0,2.0,57.0
Hennur,2,1255.0,2.0,57.5
Hennur,2,1259.0,2.0,57.0
Hennur,2,1255.0,2.0,53.5
Hennur,2,1285.0,2.0,60.0
Hennur,2,1285.0,2.0,60.0
Hennur,2,1100.0,2.0,60.0
Hennur,2,1231.0,2.0,48.0
Hennur,2,1255.0,2.0,58.0
Hennur,2,1040.0,2.0,42.12
Hennur,2,1255.0,2.0,54.5
Hennur,2,1041.0,2.0,40.6
Hennur,2,1255.0,2.0,55.5
Hennur,2,1231.0,2.0,50.0
Hennur,5,2500.0,5.0,125.0
Hennur,2,1160.0,2.0,49.0
Hennur,3,2400.0,3.0,135.0
Hennur,2,1255.0,2.0,53.5
Hennur,2,1255.0,2.0,55.5
Hennur,2,1100.0,2.0,44.55
Hennur,2,1255.0,2.0,57.5
Hennur,2,960.0,2.0,48.0
Hennur,2,1020.0,2.0,48.0
Hennur,2,1255.0,2.0,52.32
Hennur,2,1295.0,2.0,64.0
Hennur,3,1935.0,3.0,102.0
Hennur,3,1345.0,2.0,69.0
Hennur,2,1255.0,2.0,58.0
Hennur,2,1420.0,2.0,62.0
Hennur,2,1155.0,2.0,54.5
Hennur,2,1255.0,2.0,52.32
Hennur,2,1255.0,2.0,52.35
Hennur,2,1255.0,2.0,54.5
Hennur,3,1830.0,2.0,113.0
Hennur,3,1830.5,3.0,84.205
Hennur,2,1255.0,2.0,55.5
Hennur,2,1255.0,2.0,53.57
Hennur,2,1255.0,2.0,56.5
Hennur,2,1050.0,2.0,42.73
Hennur,2,1295.0,2.0,62.0
Hennur Road,3,2089.0,3.0,140.0
Hennur Road,8,5000.0,8.0,250.0
Hennur Road,2,1385.0,2.0,83.09
Hennur Road,2,1317.5,2.0,63.77
Hennur Road,3,2264.0,3.0,159.0
Hennur Road,2,1157.0,2.0,84.0
Hennur Road,3,1904.0,3.0,120.0
Hennur Road,3,1891.0,3.0,109.0
Hennur Road,3,1561.0,3.0,95.0
Hennur Road,3,2060.0,3.0,149.0
Hennur Road,3,1482.0,2.0,92.0
Hennur Road,2,1232.0,2.0,89.0
Hennur Road,2,1065.0,2.0,42.6
Hennur Road,3,1482.0,2.0,87.0
Hennur Road,3,1891.0,3.0,139.0
Hennur Road,3,1703.0,3.0,101.0
Hennur Road,2,1232.0,2.0,69.61
Hennur Road,2,987.0,2.0,49.0
Hennur Road,3,2160.0,3.0,160.0
Hennur Road,3,1680.0,3.0,99.27
Hennur Road,2,1065.0,2.0,42.6
Hennur Road,2,1385.0,2.0,83.09
Hennur Road,3,2350.0,3.0,174.0
Hennur Road,3,1586.0,3.0,93.94
Hennur Road,3,1975.0,3.0,123.0
Hennur Road,3,1290.0,2.0,94.5
Hennur Road,2,901.0,2.0,49.5
Hennur Road,3,1445.0,3.0,86.56
Hennur Road,3,1482.0,2.0,97.0
Hennur Road,2,1182.0,2.0,82.5
Hennur Road,2,1036.0,2.0,59.46
Hennur Road,3,1891.0,3.0,109.0
Hennur Road,2,1232.0,2.0,69.61
Hennur Road,3,2320.0,3.0,170.0
Hennur Road,3,1936.0,3.0,118.0
Hennur Road,2,1480.0,2.0,65.0
Hennur Road,3,1590.0,3.0,96.5
Hennur Road,3,1445.0,2.0,105.0
Hennur Road,2,1036.0,2.0,59.45
Hennur Road,3,1832.0,3.0,125.0
Hennur Road,2,1359.0,2.0,104.0
Hennur Road,2,1341.0,2.0,75.76
Hennur Road,2,1040.0,2.0,50.0
Hennur Road,2,1414.0,2.0,84.18
Hennur Road,3,1949.0,3.0,133.0
Hennur Road,2,1232.0,2.0,89.0
Hennur Road,3,1250.0,2.0,77.88
Hennur Road,4,2502.0,4.0,180.0
Hennur Road,3,1831.0,3.0,110.0
Hennur Road,2,1232.0,2.0,87.0
Hennur Road,2,1232.0,2.0,74.0
Hennur Road,2,1232.0,2.0,66.0
Hennur Road,2,1341.0,2.0,95.0
Hennur Road,2,1232.0,2.0,88.0
Hennur Road,3,2365.0,4.0,175.0
Hennur Road,2,1310.0,2.0,66.0
Hennur Road,2,1015.0,2.0,50.0
Hennur Road,3,2264.0,3.0,168.0
Hennur Road,3,2002.0,3.0,120.0
Hennur Road,2,1232.0,2.0,69.6
Hennur Road,2,1195.0,2.0,73.0
Hennur Road,2,1020.0,2.0,47.0
Hennur Road,5,5100.0,6.0,375.0
Hennur Road,2,1061.0,2.0,54.92
Hennur Road,2,1020.0,2.0,45.0
Hennur Road,3,2041.0,3.0,128.0
Hennur Road,2,1232.0,2.0,87.0
Hennur Road,2,1066.0,2.0,52.23
Hennur Road,2,973.0,2.0,56.0
Hennur Road,2,1255.0,2.0,84.0
Hennur Road,2,1232.0,2.0,83.0
Hennur Road,3,1832.0,3.0,116.0
Hennur Road,3,2050.0,3.0,120.0
Hennur Road,3,1445.0,2.0,86.69
Hennur Road,3,1445.0,2.0,83.0
Hennur Road,3,1654.0,3.0,97.8
Hennur Road,3,1480.0,3.0,100.0
Hennur Road,3,1450.0,3.0,88.6
Hennur Road,2,1155.0,2.0,69.18
Hennur Road,2,1053.0,2.0,53.0
Hennur Road,2,1195.0,2.0,59.0
Hennur Road,3,1904.0,3.0,129.0
Hennur Road,3,1981.0,3.0,134.0
Hennur Road,2,1155.0,2.0,69.18
Hennur Road,3,1590.0,3.0,105.0
Hennur Road,3,2041.0,3.0,138.0
Hennur Road,3,1100.0,2.0,78.0
Hennur Road,4,1880.0,4.0,154.0
Hennur Road,2,1232.0,2.0,69.61
Hennur Road,3,1748.0,3.0,103.0
Hennur Road,2,1460.0,2.0,80.3
Hennur Road,3,1933.0,3.0,140.0
Hennur Road,2,1030.0,2.0,46.5
Hennur Road,2,1232.0,2.0,69.61
Hennur Road,3,1445.0,2.0,89.56
Hennur Road,2,973.0,2.0,50.74
Hennur Road,3,1305.0,2.0,77.0
Hennur Road,2,1165.0,2.0,67.0
Hennur Road,2,980.0,2.0,51.0
Hennur Road,2,1232.0,2.0,80.0
Hennur Road,2,1085.0,2.0,43.4
Hennur Road,2,950.0,2.0,55.0
Hennur Road,2,1140.0,2.0,56.0
Hennur Road,3,1891.0,3.0,110.0
Hennur Road,2,1165.0,2.0,52.0
Hennur Road,2,1450.0,2.0,80.0
Hennur Road,2,1155.0,2.0,69.18
Hennur Road,3,1936.0,3.0,131.0
Hoodi,2,985.0,2.0,67.0
Hoodi,2,1425.0,2.0,80.0
Hoodi,2,1420.0,2.0,75.0
Hoodi,3,1639.0,3.0,110.0
Hoodi,3,1639.0,3.0,98.32
Hoodi,2,1026.0,2.0,60.87
Hoodi,2,1050.0,2.0,50.0
Hoodi,2,1400.0,2.0,78.0
Hoodi,5,2400.0,5.0,160.0
Hoodi,2,1196.0,2.0,71.74
Hoodi,2,1500.0,2.0,84.0
Hoodi,2,1055.0,2.0,57.63
Hoodi,3,1925.0,2.0,114.0
Hoodi,2,1400.0,2.0,82.0
Hoodi,1,706.0,1.0,48.24
Hoodi,2,1257.0,2.0,69.0
Hoodi,2,1132.0,2.0,67.9
Hoodi,3,1925.0,3.0,110.0
Hoodi,2,1257.0,2.0,71.03
Hoodi,2,1305.0,2.0,75.0
Hoodi,2,1240.0,2.0,65.0
Hoodi,2,1108.0,2.0,74.23
Hoodi,2,1257.0,2.0,68.5
Hoodi,2,1000.0,2.0,48.0
Hoodi,2,1063.0,2.0,61.17
Hoodi,2,1259.0,2.0,69.45
Hoodi,1,711.0,1.0,42.65
Hoodi,1,863.0,1.0,40.55
Hoodi,3,1715.0,2.0,100.0
Hoodi,2,1447.0,3.0,76.0
Hoodi,3,2144.0,3.0,140.0
Hoodi,2,1108.0,2.0,66.46
Hoodi,3,1837.0,3.0,110.0
Hoodi,4,3385.0,4.0,220.0
Hoodi,2,1181.0,2.0,55.0
Hoodi,3,1490.0,3.0,85.0
Hoodi,2,1258.5,2.0,59.135
Horamavu Agara,2,1200.0,2.0,45.0
Horamavu Agara,3,1560.0,3.0,75.0
Horamavu Agara,2,755.0,2.0,37.49
Horamavu Agara,2,982.0,2.0,47.65
Horamavu Agara,3,1650.0,2.0,75.0
Horamavu Agara,2,950.0,2.0,39.0
Horamavu Agara,3,1756.0,3.0,92.0
Horamavu Agara,2,1106.0,2.0,43.09
Horamavu Agara,2,1079.0,2.0,41.0
Horamavu Agara,3,1265.0,2.0,65.0
Horamavu Agara,2,1060.0,2.0,37.0
Horamavu Agara,2,1107.83,2.0,41.51
Horamavu Agara,2,980.0,2.0,38.19
Horamavu Agara,3,1250.0,3.0,65.0
Horamavu Agara,2,1145.0,2.0,41.21
Horamavu Agara,5,2400.0,3.0,80.0
Horamavu Agara,2,1000.0,2.0,46.0
Horamavu Agara,2,760.0,2.0,37.49
Horamavu Agara,2,1150.0,2.0,42.0
Horamavu Agara,2,750.0,2.0,37.49
Horamavu Agara,1,625.0,1.0,27.0
Horamavu Agara,2,1080.0,2.0,38.0
Horamavu Agara,2,994.0,2.0,42.28
Horamavu Agara,2,1107.83,2.0,41.51
Horamavu Agara,2,1090.0,2.0,46.0
Horamavu Agara,3,1400.0,3.0,63.0
Horamavu Agara,3,1557.0,3.0,70.0
Horamavu Agara,2,1058.0,2.0,47.0
Horamavu Banaswadi,2,1460.0,2.0,80.5
Horamavu Banaswadi,2,1156.0,2.0,46.0
Horamavu Banaswadi,2,1180.0,2.0,58.0
Horamavu Banaswadi,2,1307.0,2.0,51.6
Horamavu Banaswadi,2,1357.0,2.0,54.0
Horamavu Banaswadi,2,925.0,2.0,38.0
Horamavu Banaswadi,2,1272.0,2.0,48.0
Horamavu Banaswadi,2,1225.0,2.0,49.5
Horamavu Banaswadi,2,1272.0,2.0,51.5
Horamavu Banaswadi,2,1272.0,2.0,51.5
Horamavu Banaswadi,2,1156.0,2.0,46.9
Horamavu Banaswadi,2,1200.0,2.0,45.0
Horamavu Banaswadi,2,1254.0,2.0,47.0
Horamavu Banaswadi,3,1610.0,3.0,68.0
Horamavu Banaswadi,2,1210.0,2.0,50.0
Horamavu Banaswadi,2,1357.0,2.0,54.0
Horamavu Banaswadi,2,1272.0,2.0,50.0
Horamavu Banaswadi,2,1200.0,2.0,45.0
Horamavu Banaswadi,2,1025.0,2.0,45.0
Horamavu Banaswadi,2,1081.0,2.0,52.0
Horamavu Banaswadi,2,1000.0,2.0,50.0
Hormavu,2,1500.0,2.0,78.0
Hormavu,2,1150.0,2.0,55.0
Hormavu,2,1180.0,2.0,50.0
Hormavu,2,1200.0,2.0,67.0
Hormavu,2,1200.0,3.0,70.0
Hormavu,2,1175.0,2.0,52.0
Hormavu,1,1351.0,2.0,53.0
Hormavu,2,1141.0,2.0,44.4
Hormavu,2,1130.0,2.0,42.3
Hormavu,3,1725.0,3.0,85.0
Hormavu,2,1153.0,2.0,65.0
Hormavu,2,1150.0,2.0,53.11
Hormavu,2,1123.0,2.0,56.0
Hormavu,3,1385.0,2.0,69.0
Hormavu,2,1030.0,2.0,49.35
Hormavu,2,1018.0,2.0,50.8
Hormavu,3,1555.0,3.0,75.0
Hormavu,2,1143.0,2.0,53.0
Hormavu,2,1100.0,2.0,38.0
Hormavu,2,1000.0,2.0,50.0
Hormavu,2,1200.0,2.0,68.0
Hormavu,2,1200.0,2.0,68.0
Hormavu,2,765.0,2.0,37.49
Hormavu,2,1081.5,2.0,38.665
Hormavu,2,1250.0,2.0,60.0
Hormavu,2,965.0,2.0,37.15
Hormavu,1,583.0,1.0,28.275
Hormavu,2,1129.0,2.0,44.0
Hormavu,3,1385.0,2.0,69.25
Hormavu,2,1165.0,2.0,40.0
Hormavu,2,1065.0,2.0,50.92
Hormavu,2,1046.0,2.0,60.0
Hormavu,2,1400.0,2.0,75.0
Hormavu,3,1365.0,2.0,65.0
Hormavu,2,1196.0,2.0,44.8
Hormavu,2,1263.0,2.0,47.36
Hormavu,2,1015.0,2.0,39.08
Hormavu,2,1200.0,2.0,73.0
Hormavu,2,1250.0,2.0,65.0
Hormavu,2,1075.0,2.0,53.7
Hormavu,2,980.0,2.0,42.0
Hormavu,2,1075.0,2.0,53.7
Hormavu,4,2282.0,4.0,115.0
Hormavu,2,1206.0,2.0,55.0
Hormavu,2,1310.0,2.0,67.0
Hormavu,2,1310.0,2.0,60.0
Hormavu,2,1020.0,2.0,45.75
Hormavu,2,1210.0,2.0,69.0
Hosa Road,3,1652.0,3.0,85.0
Hosa Road,2,1161.0,2.0,55.15
Hosa Road,2,1161.0,2.0,55.15
Hosa Road,2,1365.0,2.0,92.0
Hosa Road,2,1243.0,2.0,48.5
Hosa Road,3,1332.0,2.0,86.12
Hosa Road,1,615.0,1.0,28.29
Hosa Road,3,1318.0,2.0,85.28
Hosa Road,2,1133.0,2.0,52.0
Hosa Road,2,1016.0,2.0,40.0
Hosa Road,2,972.0,2.0,40.0
Hosa Road,2,1161.0,2.0,55.15
Hosa Road,3,1532.0,3.0,98.13
Hosa Road,3,1680.0,3.0,101.0
Hosa Road,2,880.0,2.0,50.0
Hosa Road,3,1533.0,3.0,98.18
Hosa Road,2,1040.0,2.0,68.59
Hosa Road,2,1040.0,2.0,61.0
Hosa Road,2,1245.0,2.0,62.0
Hosa Road,3,1311.0,2.0,84.86
Hosa Road,1,800.0,1.0,39.99
Hosa Road,2,1364.0,2.0,64.79
Hosa Road,2,1016.0,2.0,45.0
Hosa Road,2,1360.0,2.0,77.61
Hosa Road,2,1170.0,2.0,65.0
Hosa Road,2,1161.0,2.0,55.15
Hosa Road,3,1470.0,2.0,84.22
