location,size,total_sqft,bath,price
Shanthala Nagar,5,8321.0,5.0,2700.0
Begur Road,2,1200.0,2.0,45.0
Koramangala,3,1975.0,3.0,210.0
Garudachar Palya,3,1295.0,2.0,59.5
Battarahalli,3,1777.0,3.0,100.0
Kadugodi,3,1900.0,3.0,108.0
Anandapura,3,1576.0,3.0,59.1
Sompura,2,1020.0,2.0,41.0
Green Domain Layout,3,2100.0,3.0,170.0
Raja Rajeshwari Nagar,1,648.0,1.0,31.75
Neeladri Nagar,3,1167.0,2.0,38.0
Vyalikaval,7,1000.0,7.0,160.0
Hoodi,2,1220.0,2.0,50.89
Kogilu,3,2350.0,5.0,327.0
Vittasandra,2,1259.0,2.0,67.4
Gottigere,4,2000.0,4.0,82.0
8th Phase JP Nagar,3,1800.0,3.0,80.0
Cleveland Town,3,1991.0,3.0,160.0
Bannerghatta,3,1665.0,3.0,110.0
"Hoodi Circle, ",2,1234.0,2.0,61.0
Mysore Road,3,1340.0,2.0,64.31
Banashankari,2,1170.0,2.0,46.79
Electronics City Phase 1,2,995.0,2.0,46.0
Old Airport Road,2,1075.0,2.0,60.0
Electronic City,2,1025.0,2.0,54.5
Rachenahalli,3,2721.0,3.0,113.0
Thanisandra,3,2000.0,3.0,99.0
Whitefield,4,2500.0,4.0,155.0
Mallasandra,2,1325.0,2.0,70.0
Kadugodi,2,1314.0,2.0,68.2
Kanakpura Road,3,2265.0,3.0,136.0
7th Phase JP Nagar,7,4800.0,7.0,170.0
Yelahanka,2,1026.0,2.0,41.0
Syndicate Bank Colony,3,1200.0,3.0,66.0
Kada Agrahara,3,2220.0,4.0,65.0
KR Puram,2,1192.5,2.0,51.22
Hebbal,2,1420.0,2.0,99.39
Sarjapur  Road,3,1888.0,4.0,95.0
JP Nagar,2,1300.0,2.0,90.87
Rajaji Nagar,2,1216.0,2.0,97.16
"Off Sarjapur road, ",4,3000.0,4.0,342.0
Begur,3,1559.0,3.0,63.0
Harlur,2,1290.0,2.0,87.0
M C Layout,6,2400.0,6.0,245.0
Whitefield,1,905.0,1.0,55.0
Nanjappa Layout,2,1069.0,2.0,55.0
Sarjapura - Attibele Road,2,829.0,2.0,22.8
Koramangala,2,1900.0,2.0,200.0
Sarjapur  Road,3,1300.0,3.0,60.0
Channasandra,2,1115.0,2.0,33.45
Rajaji Nagar,3,2409.0,3.0,360.0
Ambedkar Nagar,3,2150.0,4.0,125.0
Marathahalli,3,1305.0,2.0,69.0
Kanakpura Road,2,1252.0,2.0,56.32
Hosakerehalli,5,2400.0,5.0,250.0
Whitefield,2,1200.0,2.0,46.13
Koramangala,3,1750.0,3.0,130.0
Electronic City Phase II,2,545.0,1.0,35.0
BEL Layout,2,1375.0,2.0,105.0
Subramanyapura,2,1313.0,2.0,66.5
Attibele,4,3640.0,4.0,275.0
Akshayanagara East,3,1693.0,3.0,108.0
JCR Layout,2,1160.0,2.0,41.75
Sri Kanteshwara Nagar,3,1200.0,3.0,200.0
Subramanyapura,3,1255.0,2.0,79.0
KR Puram,4,1000.0,4.0,75.0
Bellari Road,2,900.0,2.0,45.0
Yelahanka New Town,3,1700.0,3.0,90.0
Indira Nagar,3,1875.0,3.0,180.0
Uttarahalli,3,1700.0,3.0,88.0
Harlur,3,1749.0,3.0,115.0
Dasanapura,2,1500.0,3.0,65.0
Varanasi,2,1175.0,2.0,48.0
Akshaya Nagar,2,1280.0,2.0,60.0
Abbaiah Reddy Layout,2,1200.0,2.0,50.0
Ramagondanahalli,3,1610.0,2.0,115.0
Electronic City,2,1070.0,2.0,46.0
TC Palaya,2,1200.0,2.0,66.0
9th Phase JP Nagar,2,1127.0,2.0,50.0
Indira Nagar,2,1210.0,2.0,102.0
Jyothi Nagar,2,600.0,2.0,23.0
Thigalarapalya,4,4190.0,4.0,380.0
Tata Nagar,2,1364.0,2.0,70.0
Whitefield,4,2268.0,3.0,146.0
RK Layout 2nd Stage,3,1150.0,2.0,77.5
Tirumanahalli,2,1146.0,2.0,39.5
Magadi Road,2,1345.0,2.0,55.0
Mylasandra,2,1110.0,2.0,41.0
Kengeri,2,750.0,2.0,36.0
Motappa Layout,2,1156.0,2.0,49.5
Pattandur Agrahara,2,1247.0,2.0,59.8
Mangammanapalya,2,1058.0,2.0,60.0
Kaggalipura,2,950.0,2.0,48.0
Vasanthapura,2,420.0,2.0,35.0
BTM 1st Stage,4,600.0,2.0,90.0
Vijayanagar,3,1520.0,2.0,103.0
Marathahalli,2,1215.0,2.0,58.86
Raghuvanahalli,1,900.0,1.0,30.0
Hennur Road,3,2350.0,3.0,174.0
Thanisandra,2,1050.0,2.0,46.0
 Devarabeesana Halli,3,1672.0,3.0,150.0
Laggere,5,2800.0,5.0,125.0
MCECHS  layout,3,1500.0,2.0,65.0
Geddalahalli,2,1400.0,2.0,65.0
8th Phase JP Nagar,4,2700.0,4.0,130.0
Bommasandra,2,920.0,2.0,37.46
Sarjapur  Road,3,1200.0,3.0,70.0
Brindavan Nagar,3,1250.0,3.0,139.0
Hosakerehalli,3,1817.0,4.0,153.0
Cooke Town,5,2043.0,6.0,375.0
HSR Layout,2,1140.0,2.0,46.0
Yelahanka,4,4346.0,4.0,450.0
Haralur Road,2,1464.0,2.0,56.0
Ambedkar Colony,2,1468.0,3.0,130.0
Electronics City Phase 1,3,1555.0,2.0,82.0
Munnekollal,6,1200.0,4.0,110.0
Whitefield,2,1150.0,2.0,55.0
Kadubeesanahalli,2,970.0,2.0,35.0
Banashankari,4,2500.0,4.0,95.0
Seetharampalya,2,1166.0,2.0,53.0
Konanakunte,3,2779.0,3.0,317.0
Electronic City,3,1350.0,3.0,58.0
Mariyannapalya,2,900.0,2.0,46.0
7th Phase JP Nagar,3,1300.0,2.0,52.0
Kanaka Nagar,3,1190.0,3.0,55.0
Kodichikkanahalli,3,1495.0,2.0,75.0
Indira Nagar,2,1224.0,2.0,105.0
Banashankari Stage III,3,1350.0,2.0,68.0
Green Glen Layout,2,940.0,2.0,56.8
Raja Rajeshwari Nagar,2,1100.0,2.0,55.0
Kaikondrahalli,2,1300.0,2.0,61.0
Palace Road,3,1480.0,2.0,145.0
Hoodi,2,1105.0,2.0,46.37
Sarjapur  Road,3,2600.0,3.0,200.0
Yelahanka,3,1517.0,3.0,76.3
Horamavu Banaswadi,6,3800.0,8.0,200.0
Jalahalli,3,1615.0,3.0,89.75
MCECHS  layout,3,1500.0,3.0,65.0
Mysore Road,3,1082.0,3.0,50.5
Marathahalli,2,1365.0,2.0,73.0
Electronic City,2,1000.0,2.0,25.0
CV Raman Nagar,2,1392.0,2.0,98.0
Kodigehalli,2,1086.0,2.0,33.66
Hennur Road,3,1586.0,3.0,93.94
Hennur,2,1100.0,2.0,60.0
Electronic City Phase II,2,1065.0,2.0,30.75
TC Palaya,3,1500.0,2.0,120.0
7th Phase JP Nagar,3,1575.0,2.0,120.0
Hennur Road,3,1975.0,3.0,123.0
Nelamangala,2,820.0,2.0,24.0
Gubbalala,3,1745.0,3.0,110.0
Nagarbhavi,2,1223.0,2.0,60.0
Ananth Nagar,3,1200.0,2.0,65.0
Basaveshwara Nagar,2,1200.0,2.0,90.0
Binny Pete,1,665.0,1.0,46.08
Bharathi Nagar,2,1351.0,2.0,70.0
Hebbal,3,1355.0,3.0,83.87
Sector 7 HSR Layout,3,3900.0,3.0,300.0
Thanisandra,3,1588.0,3.0,75.55
Amruthahalli,2,900.0,2.0,60.0
Bhuvaneshwari Nagar,3,440.0,3.0,50.0
Harlur,4,3385.0,4.0,260.0
Panathur,3,1370.0,2.0,75.0
Whitefield,3,1500.0,3.0,71.8
Pulikeshi Nagar,3,2280.0,3.0,285.0
Kanakpura Road,3,1100.0,3.0,53.0
Hoodi,2,1247.0,2.0,53.0
Domlur Layout,3,2000.0,3.0,200.0
Balagere,2,1020.07,2.0,68.38
Gunjur Palya,3,1033.0,2.0,32.0
B Narayanapura,3,1460.0,2.0,73.0
Garudachar Palya,2,1150.0,2.0,52.8
Sarjapur  Road,5,5965.0,5.0,385.0
Babusapalaya,2,1141.0,2.0,46.0
Yelahanka,4,2912.5,6.0,125.5
Doddaballapur,4,4200.0,4.0,325.0
Hosa Road,3,1665.0,2.0,125.0
Kanakapura,2,1295.0,2.0,64.0
Haralur Road,2,1230.0,2.0,78.0
Anand Nagar,3,1080.0,2.0,75.0
Kaggalipura,2,1000.0,2.0,60.0
Kaval Byrasandra,3,2400.0,2.0,50.0
Whitefield,1,630.5,1.0,32.79
Rayasandra,3,1708.0,3.0,75.0
Thanisandra,3,1697.0,3.0,115.0
Whitefield,4,3537.0,5.0,210.0
Hosa Road,1,615.0,1.0,28.29
Banashankari,3,1350.0,2.0,83.0
Jalahalli,2,1083.0,2.0,32.49
Gottigere,3,1460.0,2.0,65.0
Babusapalaya,2,1084.0,2.0,58.0
Bommasandra,2,1035.0,2.0,41.43
Vijaya Bank Layout,3,2400.0,2.0,150.0
Hosur Road,1,460.0,1.0,21.0
Narayanappa Layout,5,950.0,5.0,90.0
Whitefield,2,1285.0,2.0,55.9
1Hanuman Nagar,19,2000.0,16.0,490.0
Sarjapur,3,1200.0,3.0,78.0
Raghuvanahalli,2,1070.0,2.0,35.0
Hegde Nagar,3,1801.0,3.0,140.0
Whitefield,3,1697.0,3.0,115.0
AECS Layout,2,1199.0,2.0,65.0
Iblur Village,3,2300.0,3.0,220.0
Mysore Road,3,1340.0,2.0,64.31
Marathahalli,4,3800.0,4.0,205.0
Jigani,5,600.0,5.0,50.0
Wilson Garden,2,1125.0,2.0,75.0
Anandapura,2,1200.0,2.0,67.0
Subramanyapura,2,1050.0,2.0,41.0
Nagarbhavi,2,956.0,2.0,49.0
Sarjapur,2,1000.0,2.0,30.0
Dooravani Nagar,3,1596.0,3.0,95.0
Kumbhena Agrahara,6,1200.0,5.0,150.0
Kanakpura Road,2,1296.0,2.0,89.06
NS Palya,6,1200.0,7.0,170.0
Challaghatta,3,1639.0,3.0,123.0
Electronic City Phase II,2,1219.0,2.0,61.25
Uttarahalli,3,1200.0,3.0,50.0
Bannerghatta Road,2,1218.0,2.0,73.0
Nyanappana Halli,2,920.0,2.0,37.0
Yeshwanthpur,3,2559.0,3.0,141.0
2nd Phase Judicial Layout,1,525.0,1.0,26.0
Bannerghatta Road,3,1427.0,2.0,48.51
Kothannur,3,1270.0,3.0,45.0
Ramagondanahalli,2,920.0,2.0,65.0
Dommasandra,4,2700.0,3.0,68.0
Indira Nagar 3rd Stage,3,1740.0,3.0,199.0
Ramamurthy Nagar,3,1355.0,2.0,40.0
Lingadheeranahalli,3,1530.0,2.0,90.0
Gokula Extension,3,1372.0,2.0,90.0
Nehru Nagar,4,2363.0,5.0,120.0
Marathahalli,4,3895.0,4.0,220.0
Jakkur,3,1950.0,3.0,131.0
Hoysalanagar,2,885.0,2.0,40.0
Yelahanka,2,600.0,2.0,27.0
Kumaraswami Layout,5,1270.0,4.0,128.0
Vijayanagar,2,1380.0,2.0,225.0
Kanakpura Road,2,1339.0,2.0,62.0
Whitefield,2,1130.0,2.0,36.0
Uttarahalli,2,1085.0,2.0,43.0
Yeshwanthpur,3,1430.0,3.0,72.0
Bhoganhalli,4,1451.5,4.0,121.0
Ramakrishnappa Layout,5,6200.0,5.0,720.0
AGS Layout,3,1490.0,2.0,59.6
Vishwanatha Nagenahalli,4,1650.0,4.0,99.0
Bellandur,2,1286.0,2.0,57.0
KR Garden,2,925.0,2.0,63.0
Bellandur,4,3016.0,4.0,230.0
Haralur Road,2,1000.0,2.0,44.0
Whitefield,2,1215.0,2.0,39.0
Kanakadasa Layout,4,1200.0,3.0,95.0
Lakshminarayana Pura,2,1336.0,2.0,100.0
Yeshwanthpur,1,673.0,1.0,36.85
Anandapura,2,1200.0,2.0,58.0
Lingarajapuram,6,600.0,7.0,63.0
Malleshwaram,3,1600.0,3.0,160.0
Mallathahalli,2,1200.0,2.0,79.0
Indira Nagar,6,2480.0,4.0,750.0
Jayamahal Extension,3,2500.0,3.0,270.0
Devanahalli,5,2400.0,5.0,100.0
Sector 2 HSR Layout,2,1143.0,2.0,65.0
Kanakpura Road,2,1470.0,2.0,61.74
Laxminarayana Layout,4,1584.0,3.0,145.0
Marathahalli,3,1785.0,3.0,94.0
Koramangala,3,2292.0,3.0,286.0
Kothanur,3,1460.0,3.0,71.0
Kasturi Nagar,3,1500.0,2.0,80.0
Yelahanka,5,1200.0,4.0,140.0
Sanjay nagar,5,3300.0,3.0,250.0
Chikkalasandra,2,1230.0,2.0,48.0
Yelahanka New Town,1,650.0,1.0,20.0
Benson Town,2,1480.0,2.0,120.0
Thanisandra,2,1220.0,2.0,43.92
Dooravani Nagar,3,1570.0,3.0,115.0
Sadashiva Nagar,3,3000.0,3.0,400.0
Mallasandra,3,1665.0,3.0,86.91
Banagiri Nagar,3,1350.0,3.0,380.0
Sarjapur  Road,4,4000.0,5.0,600.0
Ramamurthy Nagar,2,1100.0,2.0,68.0
Kathriguppe,3,1350.0,2.0,87.01
Kasavanhalli,3,1719.0,3.0,116.0
Budigere,1,664.0,1.0,35.0
Sonnenahalli,2,1011.0,2.0,50.53
Akshya Nagar,6,2400.0,6.0,130.0
Basaveshwara Nagar Yelahanka,3,1680.0,3.0,85.0
Yeshwanthpur,2,717.0,2.0,49.475
Thyagaraja Nagar,4,700.0,4.0,110.0
Whitefield,3,1520.0,2.0,150.0
Uttarahalli,3,1350.0,2.0,53.0
Kothanur,3,1760.0,3.0,150.0
Pattandur Agrahara,2,875.0,2.0,33.0
Hennur,2,1231.0,2.0,48.0
Somasundara Palya,2,1174.0,2.0,74.0
Munnekollal,3,1560.0,3.0,75.0
HOSUR MAIN ROAD,2,1464.0,2.0,56.0
Kanakpura Road,3,2200.0,3.0,130.0
Shivaji Nagar,2,850.0,2.0,55.0
Sahyadri Layout,3,1750.0,3.0,180.0
1st Phase JP Nagar,3,2024.0,3.0,157.0
Mathikere SBM colony,2,1500.0,1.0,160.0
"white field,kadugodi",6,2100.0,6.0,275.0
Kodihalli,3,2408.0,4.0,260.0
Devanahalli,2,1080.0,2.0,44.0
Indira Nagar,3,2070.0,3.0,225.0
Electronic City,2,1020.0,2.0,29.46
Begur Road,3,1500.0,2.0,55.0
Mahalakshmi Layout,4,1575.0,5.0,158.0
Kodichikkanahalli,4,3250.0,4.0,180.0
Uttarahalli,2,1175.0,2.0,47.0
Channasandra,2,1030.0,2.0,34.5
Hebbal,2,1440.0,2.0,115.0
Hoodi,2,1500.0,2.0,84.0
Thanisandra,1,1380.0,1.0,62.1
Bagalur,2,1200.0,2.0,50.0
Vinayak Nagar,1,705.0,1.0,36.5
Harlur,3,2240.0,5.0,155.0
Hegde Nagar,3,1584.01,3.0,103.0
P Krishnappa Layout,3,1340.0,3.0,77.0
Green Garden Layout,3,1800.0,3.0,70.0
R.T. Nagar,2,1200.0,2.0,45.0
Sarjapur  Road,1,685.0,1.0,40.0
Kalkere,2,925.0,2.0,42.0
Crimson Layout,2,1230.0,2.0,57.0
Manjunath Nagar,5,1200.0,5.0,185.0
Kodichikkanahalli,2,1125.0,2.0,52.0
Hebbal,2,1100.0,2.0,54.0
Jigani,3,2400.0,3.0,149.0
Electronic City Phase II,3,1400.0,2.0,41.58
Uttarahalli,7,1200.0,7.0,225.0
Jakkur,3,1858.0,3.0,98.3
Adityanagar,1,1260.0,1.0,41.0
Ambedkar Nagar,4,3530.0,4.0,290.0
HSR Layout,2,1185.0,2.0,60.0
RMV 2nd Stage,2,1200.0,2.0,216.0
Hennur,2,1255.0,2.0,58.0
Rajaji Nagar,4,3436.0,6.0,475.0
Kudlu Gate,3,1335.0,3.0,89.0
Dodda Nekkundi,3,1999.0,3.0,132.0
Kanaka Nagar,2,1200.0,2.0,125.0
Kundalahalli,3,1397.0,3.0,110.0
Jigani,10,1200.0,10.0,105.0
Cooke Town,4,3950.0,4.0,450.0
Yelahanka New Town,2,1200.0,2.0,130.0
Chikka Tirupathi,3,1616.0,3.0,95.0
Banashankari Stage III,8,1200.0,7.0,350.0
Hanumantha Nagar,4,1270.0,2.0,175.0
Raja Rajeshwari Nagar,2,1140.0,2.0,38.55
Kanakpura Road,1,525.0,1.0,30.0
Varthur,3,1200.0,2.0,98.0
Bagalakunte,1,700.0,1.0,162.0
Balagere,2,1205.47,2.0,81.0
T Dasarahalli,3,1200.0,3.0,130.0
Electronic City,3,1700.0,3.0,75.0
Thanisandra,5,750.0,4.0,62.0
Kanakpura Road,2,1090.0,2.0,54.54
Yeshwanthpur,4,3600.0,5.0,220.0
Kundalahalli,1,2400.0,1.0,650.0
Thanisandra,1,923.0,1.0,60.84
Muthurayya Swamy Layout,4,3595.0,6.0,360.0
Green Glen Layout,2,1050.0,2.0,48.0
Whitefield,2,1495.0,2.0,79.5
Narayanapura,3,1485.0,3.0,85.0
Dommasandra,3,1033.0,2.0,31.5
Electronic City,3,1400.0,2.0,48.0
Indira Nagar,1,500.0,1.0,70.0
Sarjapur  Road,2,944.0,2.0,35.0
Whitefield,5,3250.0,5.0,290.0
Whitefield,2,1216.0,2.0,66.48
Thirumenahalli,2,1100.0,2.0,39.5
Thanisandra,3,1743.0,3.0,93.25
Yelahanka,2,1274.0,2.0,48.42
Lavelle Road,3,2500.0,3.0,425.0
Mysore Road,3,1512.0,2.0,110.0
Dollars Colony,4,3100.0,5.0,385.0
Cox Town,3,1650.0,3.0,100.0
Doddathoguru,3,1875.0,3.0,55.0
Whitefield,3,1350.0,3.0,54.0
Rajiv Gandhi Nagar,2,1219.0,2.0,40.0
Goraguntepalya,4,1200.0,4.0,150.0
Sarjapura - Attibele Road,3,2400.0,3.0,85.0
Hormavu,2,1141.0,2.0,44.4
Anandapura,2,1151.0,2.0,43.1
Bommenahalli,3,832.0,3.0,77.0
Sarjapur  Road,2,915.0,2.0,38.0
Rajankunte,3,3259.0,3.0,270.0
Bannerghatta Road,2,1115.0,2.0,65.12
Thigalarapalya,3,2072.0,4.0,139.0
Kaggadasapura,2,1200.0,2.0,53.0
Singasandra,2,1300.0,2.0,65.0
Bellandur,2,1457.0,2.0,85.0
Kannamangala,2,1262.0,2.0,55.0
BEML Layout,4,1196.0,3.0,150.0
Ananth Nagar,2,900.0,2.0,22.5
Attibele,1,420.0,1.0,17.0
Kanakapura,2,1160.0,2.0,46.39
Kasavanhalli,2,1115.0,2.0,50.0
JP Nagar,3,1315.0,2.0,85.4
Babusapalaya,2,1500.0,2.0,57.0
HSR Layout,2,1127.0,2.0,68.0
Kundalahalli,3,1397.0,3.0,104.0
Whitefield,2,1173.0,2.0,60.0
Sompura,2,1090.0,2.0,28.0
Sarjapur  Road,3,2720.0,5.0,210.0
Jakkur,2,1230.0,2.0,76.0
6th Block Rajaji Nagar,4,3200.0,3.0,190.0
Sarjapur  Road,2,858.0,2.0,31.57
Talaghattapura,3,1868.0,3.0,121.0
Uttarahalli,3,1689.28,3.0,91.2
Vishwapriya Layout,4,600.0,3.0,73.0
Banashankari,3,1425.0,3.0,49.88
Subramanyapura,6,1200.0,6.0,170.0
Tindlu,2,1350.0,2.0,100.0
Channasandra,6,4200.0,6.0,180.0
Uttarahalli,3,1310.0,2.0,85.0
MLA Layout,2,970.0,2.0,40.0
Kundalahalli,3,1397.0,3.0,108.0
Sarjapur,2,1157.0,2.0,40.0
Kasavanhalli,2,1125.0,2.0,61.2
Sonnenahalli,2,1157.0,2.0,42.0
Sarjapur  Road,2,1241.0,2.0,82.0
Binny Pete,1,660.0,1.0,62.0
Marathahalli,4,4000.0,4.0,220.0
Rajiv Nagar,4,2340.0,4.0,148.0
Venkatadri Layout,1,596.0,1.0,42.0
Koramangala Industrial Layout,16,10000.0,16.0,550.0
Kyalasanahalli,4,1200.0,4.0,110.0
Ambedkar Colony,3,1910.0,3.0,190.0
Brookefield,2,1139.0,2.0,80.0
Thigalarapalya,4,3122.0,5.0,225.0
Sarjapura - Attibele Road,2,1033.0,2.0,28.41
Yeshwanthpur,2,1168.0,2.0,64.08
Chandapura,2,877.0,2.0,42.0
Electronics City Phase 1,2,1340.0,2.0,75.0
B Narayanapura,3,1405.0,2.0,70.0
Siddapura,3,1800.0,3.0,65.0
 Devarabeesana Halli,3,1750.0,3.0,149.0
Motappa Layout,3,1360.0,2.0,65.0
Malleshwaram,3,675.0,2.0,148.0
Byrasandra,2,985.0,2.0,63.0
Victoria Layout,2,1300.0,2.0,129.0
7th Phase JP Nagar,3,1850.0,3.0,150.0
Rustam Bagh Layout,3,1490.0,2.0,88.0
Byagadadhenahalli,2,620.0,1.0,25.0
Hormavu,2,1130.0,2.0,42.3
Yelachenahalli,2,1080.0,2.0,55.0
Singasandra,4,3126.0,4.0,120.0
Begur Road,3,1410.0,2.0,52.17
Bommanahalli,3,1375.0,3.0,59.0
Hennur Road,3,1290.0,2.0,94.5
Hosa Road,3,1318.0,2.0,85.28
Electronic City,2,1128.0,2.0,68.0
Meenakunte,4,4428.0,4.0,255.0
Kanakpura Road,2,1051.0,2.0,56.74
Kengeri,3,3500.0,5.0,275.0
Kannamangala,4,2400.0,4.0,130.0
Yelahanka,2,1327.0,2.0,85.0
Thigalarapalya,4,2912.0,6.0,210.0
Basapura,2,1301.0,2.0,55.0
Thippasandra,1,650.0,1.0,30.0
Varthur,3,1200.0,3.0,67.75
Banagiri Nagar,3,1500.0,2.0,89.99
Kumara Park,4,2700.0,6.0,675.0
Nagadevanahalli,4,1350.0,4.0,145.0
Electronic City Phase II,2,1000.0,2.0,28.88
Sarjapur  Road,2,984.0,2.0,45.91
Jakkur,3,1819.18,3.0,160.0
Nagarbhavi,1,900.0,1.0,175.0
Hebbal,3,1355.0,3.0,83.87
Sarakki Nagar,3,2145.0,4.0,270.0
Malleshwaram,3,2475.0,4.0,300.0
Kaggadasapura,2,1118.0,2.0,30.0
Roopena Agrahara,1,910.0,1.0,42.0
Madiwala,3,1250.0,3.0,39.0
Hosakerehalli,2,1304.0,2.0,100.0
Begur Road,3,1615.0,3.0,58.0
Sarjapur  Road,2,1400.0,2.0,68.0
CV Raman Nagar,2,1070.0,2.0,47.5
Hebbal,3,3500.0,3.0,395.0
Hoodi,2,1132.0,2.0,89.37
Rajarajeshwari Nagara,3,2000.0,3.0,85.0
Hebbal,7,2400.0,5.0,550.0
Sector 2 HSR Layout,1,794.0,1.0,65.0
Raja Rajeshwari Nagar,2,1090.0,2.0,43.59
Gottigere,3,1500.0,3.0,70.0
1st Phase JP Nagar,3,2059.0,3.0,225.0
Kanakpura Road,1,525.0,1.0,30.0
Bhoganhalli,2,1447.0,2.0,75.97
Whitefield,2,1269.0,2.0,75.0
KR Layout,4,4800.0,4.0,700.0
Kanakpura Road,2,1070.0,2.0,37.45
Talaghattapura,2,1150.0,2.0,28.0
Marathahalli,2,1208.0,2.0,70.0
Ramamurthy Nagar,2,1185.0,2.0,45.5
Laggere,3,1200.0,3.0,130.0
Anekal,2,888.0,2.0,34.0
Chandapura,2,1015.0,2.0,25.88
Celebrity Paradise Layout,1,532.0,1.0,22.49
St Thomas Town,3,1060.0,3.0,62.0
Electronic City,1,700.0,1.0,35.0
Ckikkakammana Halli,2,902.0,2.0,42.0
Banashankari 2nd Stage,6,600.0,3.0,95.0
Uttarahalli,2,1175.0,2.0,47.0
Binny Pete,2,1365.0,2.0,122.0
Doddathoguru,2,984.0,2.0,51.0
Hebbal,4,2700.0,2.0,100.0
Jalahalli East,3,1475.0,3.0,96.0
Haralur Road,2,1300.0,2.0,79.0
5th Block Hbr Layout,5,1200.0,6.0,220.0
Babusapalaya,3,1453.0,2.0,43.59
Munivenkatppa Layout,2,1550.0,2.0,160.0
Akshaya Nagar,3,1666.0,3.0,95.0
Akshaya Nagar,4,1410.0,4.0,160.0
Yelahanka,4,4025.0,5.0,800.0
Murugeshpalya,3,1845.0,3.0,91.0
Sarjapura - Attibele Road,3,1676.0,3.0,52.0
Uttarahalli,2,1137.0,2.0,63.0
Electronic City,3,1360.0,2.0,70.5
Vijaya Bank Layout,3,1374.0,2.0,70.0
Judicial Layout,3,1700.0,3.0,155.0
Whitefield,5,3227.0,5.0,250.0
Ferrar Nagar,4,2145.0,4.0,125.0
Koramangala,4,2400.0,6.0,600.0
Kasavanhalli,3,2170.0,3.0,151.0
Bank Of Baroda Colony,2,1080.0,2.0,55.0
Electronic City Phase II,3,1790.0,3.0,100.0
Doddathoguru,1,550.0,1.0,17.0
Poorna Pragna Layout,3,1270.0,2.0,50.79
Somasundara Palya,2,1033.0,2.0,48.0
Kamala Nagar,2,1000.0,2.0,80.0
Binny Pete,4,2940.0,6.0,280.0
Kumarapalli,2,1240.0,2.0,52.6
Kasturi Nagar,5,1650.0,5.0,450.0
Kambipura,2,883.0,2.0,39.0
Outer Ring Road East,3,1500.0,2.0,97.0
Marathahalli,3,1730.0,3.0,139.0
Kasavanhalli,3,1915.0,3.0,80.0
Whitefield,3,1545.0,3.0,79.0
Marenahalli,3,1865.0,4.0,140.0
Hebbal Kempapura,2,1150.0,2.0,40.0
HAL 3rd Stage,2,1200.0,2.0,49.0
Kengeri,2,963.0,2.0,40.0
Marsur,3,1200.0,3.0,120.0
Basavangudi,4,2600.0,4.0,260.0
Kaikondrahalli,4,1700.0,4.0,108.0
Lingadheeranahalli,3,1682.0,3.0,120.0
Yelahanka,3,1371.0,2.0,65.0
Hennur Road,2,901.0,2.0,49.5
Vishwapriya Layout,7,600.0,7.0,73.0
Ambalipura,3,1730.0,3.0,120.0
Konanakunte,4,1200.0,4.0,125.0
EPIP Zone,3,1500.0,3.0,102.0
Sarjapur  Road,4,3785.0,6.0,280.0
Nagawara Junction,4,3500.0,4.0,245.0
Lingarajapuram,2,1203.0,2.0,59.86
Horamavu Banaswadi,2,1357.0,2.0,54.0
Vasantha Vallabha Nagar,3,1600.0,3.0,76.0
Yelahanka New Town,1,350.0,1.0,13.5
Varthur,3,1665.0,3.0,53.0
Ramamurthy Nagar,3,1400.0,3.0,200.0
Sarjapur  Road,1,835.0,1.0,46.95
Chandra Layout,2,815.0,3.0,160.0
Haralur Road,3,1444.0,2.0,80.0
Kanakapura,2,1277.0,2.0,55.0
Lingadheeranahalli,3,1521.0,3.0,94.71
Maithri Layout,2,1134.0,2.0,40.0
Vasanthapura,2,995.0,2.0,34.82
Old Madras Road,3,2760.0,5.0,157.0
Marathahalli,2,1325.0,1.0,92.0
Kothanur,6,4000.0,6.0,150.0
Marathahalli,3,1525.0,3.0,90.0
Raja Rajeshwari Nagar 5th Stage,3,1320.0,2.0,73.0
Electronics City Phase 1,1,650.0,1.0,23.0
Old Airport Road,3,1858.0,2.0,167.0
Electronic City,2,1150.0,2.0,38.0
Electronic City Phase II,2,769.0,2.0,40.0
Electronic City,3,1571.0,3.0,105.0
Hennur Road,3,1445.0,3.0,86.56
Hosur Road,3,1590.0,2.0,135.0
Bommasandra,2,902.0,2.0,49.0
Sarjapur,3,2238.0,3.0,140.0
Electronic City,2,1090.0,2.0,31.49
Yelahanka,3,1712.0,3.0,82.0
Haralur Road,2,1088.0,2.0,68.0
Somasundara Palya,3,1575.0,3.0,63.1
Nanjappa Garden,6,2150.0,6.0,205.0
Kundalahalli,3,1920.0,3.0,150.0
Margondanahalli,2,1000.0,2.0,57.0
Chennammana Kere,2,1100.0,2.0,56.1
Electronic City,2,1089.0,2.0,45.0
Horamavu Agara,2,1106.0,2.0,43.09
Kengeri,2,927.0,2.0,37.0
Kanakpura Road,2,1339.0,2.0,58.0
Thanisandra,1,923.0,1.0,45.69
Sarjapur  Road,3,2900.0,3.0,285.0
Lakshminarayana Pura,2,1175.0,2.0,75.0
Thubarahalli,2,975.0,2.0,55.0
Hebbal,3,2400.0,4.0,180.0
Subramanyapura,3,1330.0,3.0,72.0
Thanisandra,2,1183.0,2.0,59.74
Harlur,3,1758.0,3.0,133.0
